category,name,url
Instituciones-IT,Instituto Tecnológico de Milpa Alta II,https://milpaalta2.tecnm.mx/
Instituciones-IT,Instituto Tecnológico de Minatitlán,https://minatitlan.tecnm.mx/
Instituciones-IT,Instituto Tecnológico de Morelia,http://www.itmorelia.edu.mx/
Instituciones-IT,Instituto Tecnológico de Nogales,http://nogales.tecnm.mx/index.asp
Instituciones-IT,Instituto Tecnológico de Norte de Nayarit,http://itnortedenayarit.edu.mx/
Instituciones-IT,Instituto Tecnológico de Nuevo Laredo,https://nlaredo.tecnm.mx/
Instituciones-IT,Instituto Tecnológico de Nuevo León,http://www.itnl.edu.mx/
Instituciones-IT,Instituto Tecnológico de Oaxaca,http://www.itoaxaca.edu.mx/
Instituciones-IT,Instituto Tecnológico de Ocotlán,https://ocotlan.tecnm.mx/
Instituciones-IT,Instituto Tecnológico de Orizaba,http://orizaba.tecnm.mx/itocc/
Instituciones-IT,Instituto Tecnológico de Pabellón de Arteaga,https://pabellon.tecnm.mx/
Instituciones-IT,Instituto Tecnológico de Pachuca,http://www.itpachuca.edu.mx/
Instituciones-IT,Instituto Tecnológico de Parral,http://www.itparral.edu.mx/
Instituciones-IT,Instituto Tecnológico de Piedras Negras,http://www.piedrasnegras.tecnm.mx/
Instituciones-IT,Instituto Tecnológico de Pinotepa,https://pinotepa.tecnm.mx/
Instituciones-IT,Instituto Tecnológico de Pochutla,https://www.pochutla.tecnm.mx/
Instituciones-IT,Instituto Tecnológico de Puebla,https://www.puebla.tecnm.mx/convocatoria/
Instituciones-IT,Instituto Tecnológico de Querétaro,https://queretaro.tecnm.mx/
Instituciones-IT,Instituto Tecnológico de Reynosa,http://www.tecreynosa.edu.mx/
Instituciones-IT,Instituto Tecnológico de Roque,http://www.itroque.edu.mx/
Instituciones-IT,Instituto Tecnológico de Salina Cruz,http://www.itsalinacruz.edu.mx/
Instituciones-IT,Instituto Tecnológico de Saltillo,http://www.its.mx/
Instituciones-IT,Instituto Tecnológico de San Juan del Rio,http://www.itsanjuan.edu.mx/
Instituciones-IT,Instituto Tecnológico de San Luis Potosí,http://www.itslp.edu.mx/itslp2/
Instituciones-IT,Instituto Tecnológico de San Marcos,http://www.itsmgro.edu.mx/
Instituciones-IT,Instituto Tecnológico de Sinaloa de Leyva,http://itsinaloadeleyva.com.mx/academico
Instituciones-IT,Instituto Tecnológico de Sur De Nayarit,http://www.itsurdenayarit.edu.mx/
Instituciones-IT,Instituto Tecnológico de Tapachula,http://www.portal.ittapachula.edu.mx/
Instituciones-IT,Instituto Tecnológico de Tecomatlán,http://www.itapuebla.edu.mx/
Instituciones-IT,Instituto Tecnológico de Tehuacán,http://www.ittehuacan.edu.mx/
Instituciones-IT,Instituto Tecnológico de Tepic,http://www.ittepic.edu.mx/
Instituciones-IT,Instituto Tecnológico de Tijuana,http://www.tectijuana.mx/
Instituciones-IT,Instituto Tecnológico de Tizimín,http://www.ittizimin.edu.mx/
Instituciones-IT,Instituto Tecnológico de Tláhuac,http://www.ittlahuac.edu.mx/
Instituciones-IT,Instituto Tecnológico de Tláhuac II,http://www.ittlahuac2.edu.mx/
Instituciones-IT,Instituto Tecnológico de Tláhuac III,http://www.ittlahuac3.edu.mx/
Instituciones-IT,Instituto Tecnológico de Tlajomulco,http://www.ittlajomulco.edu.mx/
Instituciones-IT,Instituto Tecnológico de Tlalnepantla,http://www.ittla.edu.mx/
Instituciones-IT,Instituto Tecnológico de Tlalpan,http://www.ittlalpan.edu.mx/
Instituciones-IT,Instituto Tecnológico de Tlaxiaco,http://www.ittlaxiaco.edu.mx/
Instituciones-IT,Instituto Tecnológico de Toluca,http://www.ittoluca.edu.mx/
Instituciones-IT,Instituto Tecnológico de Torreón,http://www.ittorreon.edu.mx/
Instituciones-IT,Instituto Tecnológico de Tuxtepec,http://www.ittux.edu.mx/
Instituciones-IT,Instituto Tecnológico de Tuxtla Gutiérrez,https://www.ittg.edu.mx/
Instituciones-IT,Instituto Tecnológico de Úrsulo Galván,http://www.itursulogalvan.edu.mx/
Instituciones-IT,Instituto Tecnológico de Valle de Morelia,http://www.itvallemorelia.edu.mx/
Instituciones-IT,Instituto Tecnológico de Valle de Oaxaca,http://www.itvalleoaxaca.edu.mx/
Instituciones-IT,Instituto Tecnológico de Valle del Guadiana,http://www.itvalledelguadiana.edu.mx/
Instituciones-IT,Instituto Tecnológico de Valle del Yaqui,http://www.itvalledelyaqui.edu.mx/
Instituciones-IT,Instituto Tecnológico de Veracruz,http://www.itver.edu.mx/
Instituciones-IT,Instituto Tecnológico de Villahermosa,http://www.itvillahermosa.edu.mx/
Instituciones-IT,Instituto Tecnológico de Zacatecas,http://www.itzacatecas.edu.mx/
Instituciones-IT,Instituto Tecnológico de Zacatepec,http://www.itzacatepec.edu.mx/
Instituciones-IT,Instituto Tecnológico de Zitácuaro,http://www.itzitacuaro.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Acatlán de Osorio,http://www.itsao.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Acayucan,http://www.itsacayucan.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Álamo Temapache,http://www.itsalamo.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Alvarado,http://www.itsav.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Apatzingán,http://www.itsa.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Arandas,http://www.tecarandas.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Atlixco,http://www.itsatlixco.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Cajeme,http://www.itesca.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Cananea,http://www.teccan.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Centla,http://www.itscentla.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Champotón,http://www.itescham.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Chapala,http://www.itschapala.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Chicontepec,http://www.itschicontepec.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Cintalapa,http://www.tecdecintalapa.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Ciudad Acuña,http://www.tecnologicodeacuna.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Ciudad Constitución,http://www.itscc.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Ciudad Hidalgo,http://www.itsch.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Ciudad Serdán,http://www.tecserdan.edu.mx/
Instituciones-IT,Tecnológico de Estudios Superiores de Coacalco,https://tesco.occ.com.mx/Bolsa_Trabajo
Instituciones-IT,Instituto Tecnológico Superior de Coalcomán,http://www.itscoalcoman.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Coatzacoalcos,http://www.itesco.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Cocula,http://www.itscocula.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Comalcalco,http://www.itsc.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Cosamaloapan,http://www.itsco.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Ébano,http://www.tecdeebano.com/
Instituciones-IT,Instituto Tecnológico Superior de El Grullo,http://itselgrullo.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de El Dorado,http://www.itseldorado.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Escárcega,http://www.itsescarcega.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Felipe Carrillo Puerto,http://www.itscarrillopuerto.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Fresnillo,http://www.itsf.edu.mx/home.php
Instituciones-IT,Instituto Tecnológico Superior de Guanajuato,http://www.itesg.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Guasave,http://www.itsguasave.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Huatusco,http://www.itshuatusco.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Huauchinango,http://www.itsh.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Huetamo,http://www.itshuetamo.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Huichapan,http://www.iteshu.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Irapuato,http://www.itesi.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Jerez,http://www.tecjerez.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Jesús Carranza,http://www.itsjc.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Juan Rodríguez Clara,http://www.itsjuanrodriguezclara.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de La Costa Chica,http://www.tscch.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de La Huerta,http://www.itslahuerta.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de La Montaña,http://www.itsm-tlapa.edu.mx/
Instituciones-IT,Instituto Tecnológico de Estudios Superiores de La Región Carbonífera,http://www.itesrc.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de La Región de Los Llanos,http://www.itsrll.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de La Región Sierra,http://www.itss.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de La Sierra Negra de Ajalpan,http://www.itssna.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de La Sierra Norte de Puebla,http://www.itssnp.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Lagos de Moreno,http://www.teclagos.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Las Choapas,http://www.itschoapas.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Lerdo,http://www.itslerdo.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Libres,http://www.itslibres.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Loreto,http://www.itsloreto.edu.mx/
Instituciones-IT,Instituto Tecnológico de Estudios Superiores de Los Cabos,http://www.itesloscabos.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Los Reyes,http://www.itslr.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Los Ríos,http://www.itsr.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Macuspana,http://itsmacuspana.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Mante,http://www.itsmante.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Martínez de La Torre,http://www.tecmartinez.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Mascota,http://www.itsmascota.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Misantla,http://www.itsm.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Monclova,http://www.itsmva.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Motul,http://www.itsmotul.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Mulegé,http://www.itesme.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Múzquiz,http://www.tecmuzquiz.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Naranjos,http://www.itsna.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Nochistlán,http://www.itsn.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Nuevo Casas Grandes,http://www.itsncg.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Occidente del Estado de Hidalgo,http://www.itsoeh.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Oriente del Estado de Hidalgo,http://www.itesa.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de P´Urhépecha,http://its-purhepecha.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Pánuco,http://tecnologicodepanuco.com/
Instituciones-IT,Instituto Tecnológico Superior de Pátzcuaro,http://www.itspa.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Perote,http://www.itsperote.edu.mx/index/
Instituciones-IT,Instituto Tecnológico Superior de Poza Rica,http://www.itspozarica.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Progreso,http://www.itsprogreso.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Puerto Peñasco,http://www.itspp.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Puerto Vallarta,http://www.tecvallarta.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Puruándiro,http://www.tecpuruandiro.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Rioverde,http://www.itsrv.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Salvatierra,http://itess.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de San Andrés Tuxtla,http://www.itssat.edu.mx/
Instituciones-IT,"Instituto Tecnológico Superior de San Luis Potosí, Capital",http://www.tecsuperiorslp.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de San Martín Texmelucan,http://www.itssmt.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de San Miguel el Grande,http://www.itsmigra.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de San Pedro de las Colonias,http://www.tecsanpedro.edu.mx/web/
Instituciones-IT,Instituto Tecnológico Superior de Santa María de El Oro,http://www.itssmo.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Santiago Papasquiaro,http://www.itsantiago.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Sur de Guanajuato,http://www.itsur.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Sur del Estado de Yucatán,http://www.itsyucatan.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Tacámbaro,http://www.itstacambaro.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Tala,http://www.itstala.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Tamazula de Gordiano,http://www.tectamazula.mx/w/
Instituciones-IT,Instituto Tecnológico Superior de Tamazunchale,http://tectamazunchale.edu.mx/itstmz/
Instituciones-IT,Instituto Tecnológico Superior de Tantoyuca,http://www.itsta.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Tepeaca,http://www.itstepeaca.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Tepexi de Rodríguez,http://www.itstepexi.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Teposcolula,http://www.itsteposcolula.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Tequila,http://www.itstequila.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Teziutlán,http://www.itsteziutlan.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Tierra Blanca,http://www.itstb.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Tlaxco,http://www.itstlaxco.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Uruapan,http://www.tecuruapan.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Valladolid,http://www.itsva.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Venustiano Carranza,http://www.itsvc.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Villa La Venta,http://www.itslv.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Xalapa,http://www.itsx.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Zacapoaxtla,http://www.itsz.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Zacatecas Norte,http://www.itszn.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Zacatecas Occidente,https://itszo.mx/
Instituciones-IT,Instituto Tecnológico Superior de Zacatecas Sur,http://www.itszas.edu.mx/
Instituciones-IT,Instituto Tecnológico de Estudios Superiores de Zamora,http://www.teczamora.mx/
Instituciones-IT,Instituto Tecnológico Superior de Zapopan,http://www.itszapopan.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Zapotlanejo,http://www.itszapotlanejo.edu.mx/
Instituciones-IT,Instituto Tecnológico Superior de Zongolica,http://www.itszongolica.edu.mx/
Instituciones-IT,Tecnológico de Estudios Superiores de Chalco,http://tesch.edu.mx/
Instituciones-IT,Tecnológico de Estudios Superiores de Chimalhuacán,http://www.teschi.edu.mx/
Instituciones-IT,Tecnológico de Estudios Superiores de Cuautitlán Izcalli,http://www.tesci.edu.mx/
Instituciones-IT,Tecnológico de Estudios Superiores de Ecatepec,http://www.tese.edu.mx/
Instituciones-IT,Tecnológico de Estudios Superiores de Huixquilucan,http://www.tesh.edu.mx/
Instituciones-IT,Tecnológico de Estudios Superiores de Ixtapaluca,http://tesi.org.mx/
Instituciones-IT,Tecnológico de Estudios Superiores de Jilotepec,http://www.tesji.edu.mx/
Instituciones-IT,Plataforma Nacional de Transparencia,https://consultapublicamx.inai.org.mx/vut-web/
Instituciones-UPN,Plataforma Nacional de Transparencia,https://consultapublicamx.inai.org.mx/vut-web/
Instituciones-UnADM,Plataforma Nacional de Transparencia,https://consultapublicamx.inai.org.mx/vut-web/
Instituciones-ENP,Plataforma Nacional de Transparencia,https://consultapublicamx.inai.org.mx/vut-web/
Instituciones-CPI,Plataforma Nacional de Transparencia,https://consultapublicamx.inai.org.mx/vut-web/
Instituciones-Otras,Escuela Superior de Guerra,http://www.escuelasuperiordeguerra.iese.edu.ar/
Instituciones-Otras,Dirección General Adjunta de Educación Naval de La Secretaria de Marina,http://www.digaden.edu.mx/pagina%20principal/index_pagina_principal.htm
Instituciones-Otras,Heroica Escuela Naval Militar,http://www.henm.edu.mx/
Instituciones-Otras,Instituto de Investigaciones y Capacitación Electoral,http://www.iice.edu.mx/instituto/
Instituciones-Otras,Escuela Judicial del Estado de Campeche,http://ifaj.edu.mx/sitio2/
Instituciones-Otras,Instituto de Formación e Investigaciones Jurídicas de Michoacán,http://ifijum.com/
Instituciones-Otras,Instituto de Transparencia e Información Pública de Jalisco,http://www.itei.org.mx/splash/10-informe-de-actividades-itei/
Instituciones-Otras,Instituto Superior de Ciencias para la Seguridad y Policiales,http://dges.com.mx/dges/ies.php?i=ISCSP
Instituciones-Otras,Instituto Potosino de Bellas Artes,http://www.institutopotosinodebellasartes.com/
Instituciones-Otras,"Instituto de Cultura, Turismo y Arte de Mazatlán",http://www.culturamazatlan.com/
Instituciones-Otras,Instituto Superior de Música del Estado de Veracruz,http://www.ismev.edu.mx/
Instituciones-Otras,Escuela Superior de Música y Danza de Monterrey,http://esmdm.edu.mx/
Instituciones-Otras,Escuela de Música del Estado de Hidalgo,http://www.emeh.edu.mx/
Instituciones-Otras,Escuela Superior de Artes de Yucatán,http://www.esay.edu.mx/
Instituciones-Otras,Centro Morelense de Las Artes,http://www.cmamorelos.edu.mx/
Instituciones-Otras,Conservatorio de Música del Estado de Puebla,http://www.consermuspue.edu.mx/
Instituciones-Otras,Instituto de Artes Visuales del Estado de Puebla,http://www.artesvisualespuebla.mx/
Instituciones-Otras,Escuela de Conservación y Restauración de Occidente,http://www.ecro.edu.mx/
Instituciones-Otras,Instituto Nacional de Cardiología Dr. Ignacio Chávez,https://www.cardiologia.org.mx/
Instituciones-Otras,Hospital Infantil de México Federico Gómez,http://www.himfg.edu.mx/
Instituciones-Otras,Colegio Superior de Odontología,http://csoh.edu.mx/
Instituciones-Otras,Escuela de Enfermería Beatriz González Ortega,http://beatrizgonzalezortega.edu.mx/
Instituciones-Otras,Instituto Nacional de Salud Pública,http://www.insp.mx/
Instituciones-Otras,Instituto Mexicano del Seguro Social Hermosillo,http://escuelaimsshermosillo.com/
Instituciones-Otras,Instituto Nacional de Perinatología Isidro Espinosa de Los Reyes,http://www.inper.edu.mx/
Instituciones-Otras,Instituto de Posgrado en Psicoterapia Cognitivo-Conductual,http://www.tcognitiva.org/
Instituciones-Otras,Centro de Cooperación Regional para la Educación de Adultos en América Latina y el Caribe,http://www.crefal.edu.mx/crefal25/
Instituciones-Otras,Escuela Nacional de Antropología e Historia,http://www.enah.edu.mx/
Instituciones-Otras,Escuela Superior de Deportes,http://esude.com.mx/
Instituciones-Otras,Universidad Autónoma de La Ciudad de México,http://www.uacm.edu.mx/uacm/es-es/uacm.aspx
Instituciones-Otras,Instituto Mexicano del Petróleo,http://www.imp.mx/
Instituciones-Otras,"División de Estudios Superiores del Instituto ""18 de Marzo""",http://www.dies8.edu.mx/portal/
Instituciones-Otras,Universidad Pedagógica de Durango,http://www.upd.edu.mx/
Instituciones-Otras,Universidad Virtual del Estado de Guanajuato,http://www.uveg.edu.mx/index.php/es/
Instituciones-Otras,Centro Metropolitano de Arquitectura Sustentable,http://www.cmas.org.mx/
Instituciones-Otras,Instituto Superior de Investigación y Docencia para El Magisterio,http://www.isidm.com.mx/
Instituciones-Otras,Centro de Enseñanza Técnica Industrial,http://www.ceti.mx/
Instituciones-Otras,Instituto Consorcio Clavijero,http://www.clavijero.edu.mx/
Instituciones-Otras,Universidad Pedagógica de Yucatán,http://upnmda.edu.mx/
Instituciones-Otras,"Centro de Capacitación Cinematográfica, A.C.",http://www.elccc.com.mx/sitio/
Instituciones-Otras,Centro Chihuahuense de Estudios de Posgrado,http://www.cchep.edu.mx/
Instituciones-Otras,"Instituto de Investigación, Innovación y Estudios de Posgrado para la Educación",http://www.iiiepe.edu.mx/
Instituciones-Otras,El Colegio de Chihuahua,http://www.colech.edu.mx/
Instituciones-Otras,El Colegio del Estado de Hidalgo,http://www.elcolegiodehidalgo.edu.mx/
Instituciones-Otras,El Colegio de Jalisco,http://coljal.edu.mx/
Instituciones-Otras,El Colegio Mexiquense,http://www.cmq.edu.mx/
Instituciones-Otras,Colegio de Postgraduados,http://www.colpos.mx/wb/
Instituciones-Otras,El Colegio de Puebla,http://colpue.edu.mx/
Instituciones-Otras,Colegio de Postgraduados - Campus Tabasco,http://www.colpos.mx/web11/index.php/campus-tabasco
Instituciones-Otras,El Colegio de Veracruz,http://www.colver.edu.mx/
Instituciones-Otras,Colegio de Postgraduados - Campus Veracruz,http://www.colpos.mx/web11/index.php/campus-veracruz
Instituciones-Otras,Plataforma Nacional de Transparencia,https://consultapublicamx.inai.org.mx/vut-web/
